InvoiceID,Date,CustomerID,ProductID,BusinessUnit,Region,SalespersonID,Quantity,UnitPrice,DiscountPct,Revenue,DiscountAmount,TaxPct,TaxAmount,NetRevenue
INV-2023-2541,2023-12-25,C022,P026,UK Domestic,North UK,S01,20,59.22,0.0,1184.4,0.0,0.2,236.88,1421.28
INV-2024-2542,2024-10-18,C016,P028,UK Domestic,South UK,S04,10,71.05,0.0,710.5,0.0,0.2,142.1,852.6
INV-2023-2543,2023-05-17,C015,P021,UK Domestic,North UK,S02,15,87.58,0.0,1313.7,0.0,0.2,262.74,1576.44
INV-2023-2544,2023-04-14,C006,P025,EU Export,France,S08,20,273.38,0.0,5467.6,0.0,0.2,1093.52,6561.12
INV-2024-2545,2024-02-28,C007,P033,EU Export,Spain,S08,40,597.94,0.05,23917.6,1195.88,0.21,4771.56,27493.28
INV-2024-2546,2024-11-18,C066,P029,UK Domestic,Midlands,S05,15,60.15,0.0,902.25,0.0,0.2,180.45,1082.7
INV-2023-2547,2023-06-29,C026,P020,EU Export,Germany,S07,3,247.18,0.0,741.54,0.0,0.19,140.89,882.43
INV-2023-2548,2023-12-13,C019,P019,EU Export,Germany,S07,40,2100.4,0.05,84016.0,4200.8,0.19,15164.89,94980.09
INV-2024-2549,2024-05-22,C049,P016,EU Export,Spain,S08,5,116.71,0.1,583.55,58.36,0.21,110.29,635.48
INV-2023-2550,2023-07-21,C007,P026,EU Export,Spain,S08,3,60.09,0.0,180.27,0.0,0.21,37.86,218.13
INV-2023-2551,2023-01-28,C011,P006,UK Domestic,Scotland,S06,2,121.5,0.05,243.0,12.15,0.2,46.17,277.02
INV-2024-2552,2024-09-22,C033,P031,EU Export,Germany,S07,5,662.09,0.0,3310.45,0.0,0.19,628.99,3939.44
INV-2023-2553,2023-05-11,C052,P014,UK Domestic,Midlands,S05,15,721.18,0.05,10817.7,540.89,0.2,2055.36,12332.17
INV-2024-2554,2024-02-14,C052,P035,UK Domestic,Midlands,S05,8,831.83,0.0,6654.64,0.0,0.2,1330.93,7985.57
INV-2024-2555,2024-06-28,C051,P006,UK Domestic,South UK,S03,8,123.82,0.0,990.56,0.0,0.2,198.11,1188.67
INV-2023-2556,2023-11-14,C016,P035,UK Domestic,South UK,S04,25,870.11,0.0,21752.75,0.0,0.2,4350.55,26103.3
INV-2024-2557,2024-06-01,C072,P005,UK Domestic,South UK,S03,5,131.32,0.0,656.6,0.0,0.2,131.32,787.92
INV-2024-2558,2024-08-26,C004,P039,UK Domestic,Scotland,S06,10,349.68,0.0,3496.8,0.0,0.2,699.36,4196.16
INV-2023-2559,2023-08-22,C015,P028,UK Domestic,North UK,S01,50,72.62,0.0,3631.0,0.0,0.2,726.2,4357.2
INV-2024-2560,2024-12-04,C067,P016,UK Domestic,Scotland,S06,20,111.21,0.0,2224.2,0.0,0.2,444.84,2669.04
INV-2024-2561,2024-02-26,C005,P023,EU Export,Germany,S07,2,54.26,0.05,108.52,5.43,0.19,19.59,122.68
INV-2024-2562,2024-09-13,C020,P011,EU Export,France,S08,10,755.41,0.05,7554.1,377.71,0.2,1435.28,8611.67
INV-2023-2563,2023-08-18,C050,P010,UK Domestic,North UK,S02,2,1563.76,0.0,3127.52,0.0,0.2,625.5,3753.02
INV-2023-2564,2023-04-06,C064,P037,UK Domestic,North UK,S01,10,1053.88,0.0,10538.8,0.0,0.2,2107.76,12646.56
INV-2023-2565,2023-05-09,C046,P005,UK Domestic,Scotland,S06,15,134.93,0.1,2023.95,202.4,0.2,364.31,2185.86
INV-2023-2566,2023-06-13,C063,P001,EU Export,Spain,S08,8,2571.88,0.0,20575.04,0.0,0.21,4320.76,24895.8
INV-2023-2567,2023-10-03,C015,P012,UK Domestic,North UK,S02,10,367.35,0.0,3673.5,0.0,0.2,734.7,4408.2
INV-2024-2568,2024-05-15,C073,P013,UK Domestic,Midlands,S05,5,204.35,0.0,1021.75,0.0,0.2,204.35,1226.1
INV-2024-2569,2024-10-04,C048,P015,EU Export,France,S08,3,274.59,0.0,823.77,0.0,0.2,164.75,988.52
INV-2023-2570,2023-08-11,C076,P032,EU Export,France,S08,2,86.13,0.0,172.26,0.0,0.2,34.45,206.71
INV-2023-2571,2023-07-04,C037,P032,UK Domestic,South UK,S04,10,90.03,0.0,900.3,0.0,0.2,180.06,1080.36
INV-2023-2572,2023-06-22,C065,P020,UK Domestic,South UK,S04,10,244.03,0.0,2440.3,0.0,0.2,488.06,2928.36
INV-2023-2573,2023-09-21,C077,P017,EU Export,Spain,S08,10,122.26,0.0,1222.6,0.0,0.21,256.75,1479.35
INV-2024-2574,2024-08-11,C028,P006,EU Export,Spain,S08,15,132.51,0.05,1987.65,99.38,0.21,396.54,2284.81
INV-2024-2575,2024-06-25,C070,P012,EU Export,Spain,S08,2,355.5,0.1,711.0,71.1,0.21,134.38,774.28
INV-2023-2576,2023-11-24,C052,P022,UK Domestic,Midlands,S05,15,58.62,0.0,879.3,0.0,0.2,175.86,1055.16
INV-2024-2577,2024-07-25,C065,P018,UK Domestic,South UK,S04,10,102.48,0.0,1024.8,0.0,0.2,204.96,1229.76
INV-2023-2578,2023-03-22,C028,P010,EU Export,Spain,S08,50,1580.9,0.05,79045.0,3952.25,0.21,15769.48,90862.23
INV-2024-2579,2024-05-18,C045,P006,UK Domestic,Midlands,S05,75,126.15,0.0,9461.25,0.0,0.2,1892.25,11353.5
INV-2023-2580,2023-04-10,C043,P031,UK Domestic,North UK,S01,30,670.52,0.0,20115.6,0.0,0.2,4023.12,24138.72
INV-2024-2581,2024-10-24,C024,P002,UK Domestic,Midlands,S05,30,570.14,0.1,17104.2,1710.42,0.2,3078.76,18472.54
INV-2024-2582,2024-04-02,C048,P029,EU Export,France,S08,25,60.02,0.1,1500.5,150.05,0.2,270.09,1620.54
INV-2024-2583,2024-02-21,C077,P040,EU Export,Spain,S08,3,105.95,0.05,317.85,15.89,0.21,63.41,365.37
INV-2024-2584,2024-01-01,C035,P020,EU Export,Spain,S08,2,247.03,0.0,494.06,0.0,0.21,103.75,597.81
INV-2024-2585,2024-10-14,C019,P014,EU Export,Germany,S07,40,680.38,0.0,27215.2,0.0,0.19,5170.89,32386.09
INV-2023-2586,2023-10-07,C039,P017,UK Domestic,Scotland,S06,15,117.93,0.05,1768.95,88.45,0.2,336.1,2016.6
INV-2023-2587,2023-12-04,C067,P017,UK Domestic,Scotland,S06,8,123.85,0.05,990.8,49.54,0.2,188.25,1129.51
INV-2024-2588,2024-06-28,C047,P002,EU Export,Germany,S07,3,562.2,0.0,1686.6,0.0,0.19,320.45,2007.05
INV-2023-2589,2023-08-14,C055,P001,EU Export,France,S08,20,2672.8,0.0,53456.0,0.0,0.2,10691.2,64147.2
INV-2023-2590,2023-09-03,C045,P007,UK Domestic,Midlands,S05,30,381.65,0.0,11449.5,0.0,0.2,2289.9,13739.4
INV-2023-2591,2023-11-30,C068,P020,EU Export,Germany,S07,8,243.87,0.0,1950.96,0.0,0.19,370.68,2321.64
INV-2024-2592,2024-06-20,C077,P032,EU Export,Spain,S08,8,91.59,0.15,732.72,109.91,0.21,130.79,753.6
INV-2023-2593,2023-01-04,C004,P029,UK Domestic,Scotland,S06,5,61.37,0.0,306.85,0.0,0.2,61.37,368.22
INV-2023-2594,2023-07-13,C039,P025,UK Domestic,Scotland,S06,15,259.25,0.0,3888.75,0.0,0.2,777.75,4666.5
INV-2024-2595,2024-01-04,C074,P029,UK Domestic,Scotland,S06,8,62.28,0.15,498.24,74.74,0.2,84.7,508.2
INV-2024-2596,2024-06-22,C005,P002,EU Export,Germany,S07,3,541.17,0.05,1623.51,81.18,0.19,293.04,1835.37
INV-2023-2597,2023-06-04,C045,P003,UK Domestic,Midlands,S05,40,1174.81,0.0,46992.4,0.0,0.2,9398.48,56390.88
INV-2024-2598,2024-11-07,C076,P001,EU Export,France,S08,10,2746.61,0.0,27466.1,0.0,0.2,5493.22,32959.32
INV-2024-2599,2024-11-07,C045,P003,UK Domestic,Midlands,S05,3,1218.25,0.0,3654.75,0.0,0.2,730.95,4385.7
INV-2024-2600,2024-11-27,C057,P031,UK Domestic,North UK,S02,8,698.39,0.0,5587.12,0.0,0.2,1117.42,6704.54
INV-2024-2601,2024-12-17,C002,P036,UK Domestic,South UK,S03,8,206.32,0.0,1650.56,0.0,0.2,330.11,1980.67
INV-2024-2602,2024-06-08,C078,P038,UK Domestic,North UK,S01,3,236.62,0.0,709.86,0.0,0.2,141.97,851.83
INV-2024-2603,2024-03-04,C053,P025,UK Domestic,Scotland,S06,5,255.94,0.1,1279.7,127.97,0.2,230.35,1382.08
INV-2024-2604,2024-05-02,C068,P017,EU Export,Germany,S07,10,117.62,0.15,1176.2,176.43,0.19,189.96,1189.73
INV-2024-2605,2024-03-20,C069,P037,EU Export,France,S08,20,1136.55,0.0,22731.0,0.0,0.2,4546.2,27277.2
INV-2023-2606,2023-01-04,C004,P007,UK Domestic,Scotland,S06,5,362.8,0.0,1814.0,0.0,0.2,362.8,2176.8
INV-2023-2607,2023-08-30,C031,P014,UK Domestic,Midlands,S05,2,680.69,0.0,1361.38,0.0,0.2,272.28,1633.66
INV-2024-2608,2024-05-28,C046,P014,UK Domestic,Scotland,S06,15,724.5,0.05,10867.5,543.38,0.2,2064.82,12388.94
INV-2023-2609,2023-11-19,C054,P037,EU Export,Germany,S07,25,1082.09,0.0,27052.25,0.0,0.19,5139.93,32192.18
INV-2024-2610,2024-05-07,C016,P018,UK Domestic,South UK,S03,75,102.41,0.0,7680.75,0.0,0.2,1536.15,9216.9
INV-2024-2611,2024-11-19,C036,P040,UK Domestic,North UK,S01,15,106.97,0.0,1604.55,0.0,0.2,320.91,1925.46
INV-2024-2612,2024-03-24,C024,P002,UK Domestic,Midlands,S05,25,561.61,0.0,14040.25,0.0,0.2,2808.05,16848.3
INV-2024-2613,2024-08-24,C025,P007,UK Domestic,Scotland,S06,75,368.16,0.0,27612.0,0.0,0.2,5522.4,33134.4
INV-2024-2614,2024-04-06,C051,P018,UK Domestic,South UK,S04,40,105.61,0.05,4224.4,211.22,0.2,802.64,4815.82
INV-2023-2615,2023-11-04,C069,P006,EU Export,France,S08,15,122.67,0.1,1840.05,184.0,0.2,331.21,1987.26
INV-2024-2616,2024-04-23,C066,P021,UK Domestic,Midlands,S05,25,83.52,0.1,2088.0,208.8,0.2,375.84,2255.04
INV-2023-2617,2023-08-07,C015,P016,UK Domestic,North UK,S02,20,119.36,0.0,2387.2,0.0,0.2,477.44,2864.64
INV-2023-2618,2023-01-04,C028,P038,EU Export,Spain,S08,20,236.12,0.0,4722.4,0.0,0.21,991.7,5714.1
INV-2023-2619,2023-06-11,C030,P006,UK Domestic,South UK,S04,2,132.72,0.1,265.44,26.54,0.2,47.78,286.68
INV-2024-2620,2024-12-30,C015,P002,UK Domestic,North UK,S01,8,553.63,0.0,4429.04,0.0,0.2,885.81,5314.85
INV-2023-2621,2023-06-19,C025,P007,UK Domestic,Scotland,S06,25,382.76,0.05,9569.0,478.45,0.2,1818.11,10908.66
INV-2024-2622,2024-04-30,C035,P033,EU Export,Spain,S08,50,553.93,0.0,27696.5,0.0,0.21,5816.26,33512.76
INV-2023-2623,2023-07-02,C045,P003,UK Domestic,Midlands,S05,10,1149.72,0.05,11497.2,574.86,0.2,2184.47,13106.81
INV-2024-2624,2024-01-22,C027,P017,EU Export,France,S08,50,115.04,0.0,5752.0,0.0,0.2,1150.4,6902.4
INV-2024-2625,2024-05-14,C004,P003,UK Domestic,Scotland,S06,15,1254.37,0.0,18815.55,0.0,0.2,3763.11,22578.66
INV-2023-2626,2023-01-22,C015,P018,UK Domestic,North UK,S01,20,106.05,0.0,2121.0,0.0,0.2,424.2,2545.2
INV-2024-2627,2024-05-24,C016,P020,UK Domestic,South UK,S04,10,251.3,0.05,2513.0,125.65,0.2,477.47,2864.82
INV-2024-2628,2024-12-29,C075,P001,EU Export,Germany,S07,30,2645.58,0.0,79367.4,0.0,0.19,15079.81,94447.21
INV-2024-2629,2024-12-04,C025,P012,UK Domestic,Scotland,S06,2,354.7,0.0,709.4,0.0,0.2,141.88,851.28
INV-2024-2630,2024-07-05,C076,P020,EU Export,France,S08,20,247.57,0.05,4951.4,247.57,0.2,940.77,5644.6
INV-2023-2631,2023-07-31,C004,P001,UK Domestic,Scotland,S06,8,2685.48,0.0,21483.84,0.0,0.2,4296.77,25780.61
INV-2023-2632,2023-03-01,C016,P004,UK Domestic,South UK,S04,40,570.23,0.0,22809.2,0.0,0.2,4561.84,27371.04
INV-2024-2633,2024-02-06,C051,P017,UK Domestic,South UK,S03,2,117.18,0.0,234.36,0.0,0.2,46.87,281.23
INV-2023-2634,2023-02-19,C035,P006,EU Export,Spain,S08,15,121.89,0.05,1828.35,91.42,0.21,364.76,2101.69
INV-2024-2635,2024-02-01,C039,P013,UK Domestic,Scotland,S06,30,215.89,0.0,6476.7,0.0,0.2,1295.34,7772.04
INV-2024-2636,2024-07-10,C063,P014,EU Export,Spain,S08,8,727.04,0.0,5816.32,0.0,0.21,1221.43,7037.75
INV-2023-2637,2023-03-31,C004,P004,UK Domestic,Scotland,S06,5,560.19,0.0,2800.95,0.0,0.2,560.19,3361.14
INV-2024-2638,2024-10-01,C020,P035,EU Export,France,S08,50,811.82,0.1,40591.0,4059.1,0.2,7306.38,43838.28
INV-2024-2639,2024-09-23,C032,P003,UK Domestic,Scotland,S06,15,1253.7,0.05,18805.5,940.28,0.2,3573.04,21438.26
INV-2024-2640,2024-10-01,C080,P016,UK Domestic,Midlands,S05,8,115.98,0.0,927.84,0.0,0.2,185.57,1113.41
INV-2023-2641,2023-01-05,C044,P018,UK Domestic,South UK,S04,25,106.88,0.0,2672.0,0.0,0.2,534.4,3206.4
INV-2024-2642,2024-11-12,C052,P030,UK Domestic,Midlands,S05,3,68.81,0.1,206.43,20.64,0.2,37.16,222.95
INV-2024-2643,2024-05-29,C015,P006,UK Domestic,North UK,S01,40,122.54,0.0,4901.6,0.0,0.2,980.32,5881.92
INV-2023-2644,2023-12-10,C026,P022,EU Export,Germany,S07,25,57.28,0.0,1432.0,0.0,0.19,272.08,1704.08
INV-2023-2645,2023-11-19,C078,P027,UK Domestic,North UK,S01,30,78.33,0.0,2349.9,0.0,0.2,469.98,2819.88
INV-2023-2646,2023-07-10,C037,P024,UK Domestic,South UK,S04,2,56.56,0.0,113.12,0.0,0.2,22.62,135.74
INV-2023-2647,2023-02-14,C039,P029,UK Domestic,Scotland,S06,1,59.09,0.05,59.09,2.95,0.2,11.23,67.37
INV-2024-2648,2024-11-22,C020,P023,EU Export,France,S08,75,54.36,0.1,4077.0,407.7,0.2,733.86,4403.16
INV-2023-2649,2023-07-11,C008,P005,UK Domestic,North UK,S02,20,129.18,0.05,2583.6,129.18,0.2,490.88,2945.3
INV-2024-2650,2024-05-28,C028,P006,EU Export,Spain,S08,15,132.36,0.0,1985.4,0.0,0.21,416.93,2402.33
INV-2024-2651,2024-07-06,C039,P011,UK Domestic,Scotland,S06,8,755.45,0.0,6043.6,0.0,0.2,1208.72,7252.32
INV-2023-2652,2023-08-02,C007,P011,EU Export,Spain,S08,1,780.74,0.0,780.74,0.0,0.21,163.96,944.7
INV-2024-2653,2024-07-19,C026,P022,EU Export,Germany,S07,20,56.97,0.05,1139.4,56.97,0.19,205.66,1288.09
INV-2024-2654,2024-12-08,C003,P025,UK Domestic,Midlands,S05,50,259.43,0.1,12971.5,1297.15,0.2,2334.87,14009.22
INV-2023-2655,2023-05-24,C026,P006,EU Export,Germany,S07,15,128.85,0.05,1932.75,96.64,0.19,348.86,2184.97
INV-2023-2656,2023-09-08,C046,P023,UK Domestic,Scotland,S06,10,54.6,0.1,546.0,54.6,0.2,98.28,589.68
INV-2024-2657,2024-08-06,C005,P020,EU Export,Germany,S07,5,249.06,0.05,1245.3,62.26,0.19,224.78,1407.82
INV-2024-2658,2024-12-07,C070,P013,EU Export,Spain,S08,8,212.07,0.0,1696.56,0.0,0.21,356.28,2052.84
INV-2024-2659,2024-02-01,C009,P018,UK Domestic,South UK,S04,1,107.57,0.0,107.57,0.0,0.2,21.51,129.08
INV-2023-2660,2023-06-30,C077,P025,EU Export,Spain,S08,8,264.11,0.0,2112.88,0.0,0.21,443.7,2556.58
INV-2024-2661,2024-01-17,C019,P017,EU Export,Germany,S07,25,117.19,0.05,2929.75,146.49,0.19,528.82,3312.08
INV-2024-2662,2024-04-29,C046,P035,UK Domestic,Scotland,S06,40,863.52,0.0,34540.8,0.0,0.2,6908.16,41448.96
INV-2023-2663,2023-08-31,C041,P006,EU Export,France,S08,15,129.39,0.0,1940.85,0.0,0.2,388.17,2329.02
INV-2023-2664,2023-04-07,C017,P015,UK Domestic,Midlands,S05,30,273.89,0.05,8216.7,410.84,0.2,1561.17,9367.03
INV-2024-2665,2024-06-02,C028,P018,EU Export,Spain,S08,10,107.61,0.05,1076.1,53.8,0.21,214.68,1236.98
INV-2023-2666,2023-02-18,C043,P010,UK Domestic,North UK,S01,8,1576.52,0.1,12612.16,1261.22,0.2,2270.19,13621.13
INV-2023-2667,2023-06-03,C026,P016,EU Export,Germany,S07,30,118.11,0.0,3543.3,0.0,0.19,673.23,4216.53
INV-2024-2668,2024-07-17,C069,P010,EU Export,France,S08,8,1519.17,0.0,12153.36,0.0,0.2,2430.67,14584.03
INV-2024-2669,2024-09-19,C004,P010,UK Domestic,Scotland,S06,20,1494.33,0.05,29886.6,1494.33,0.2,5678.45,34070.72
INV-2023-2670,2023-11-25,C046,P007,UK Domestic,Scotland,S06,10,382.9,0.0,3829.0,0.0,0.2,765.8,4594.8
INV-2024-2671,2024-11-02,C022,P031,UK Domestic,North UK,S02,15,678.05,0.0,10170.75,0.0,0.2,2034.15,12204.9
INV-2024-2672,2024-07-03,C004,P040,UK Domestic,Scotland,S06,30,100.67,0.0,3020.1,0.0,0.2,604.02,3624.12
INV-2023-2673,2023-07-27,C034,P012,EU Export,France,S08,8,335.96,0.0,2687.68,0.0,0.2,537.54,3225.22
INV-2024-2674,2024-04-20,C015,P030,UK Domestic,North UK,S01,25,70.33,0.0,1758.25,0.0,0.2,351.65,2109.9
INV-2024-2675,2024-10-03,C021,P001,EU Export,Spain,S08,15,2713.19,0.0,40697.85,0.0,0.21,8546.55,49244.4
INV-2024-2676,2024-03-05,C072,P038,UK Domestic,South UK,S04,15,238.2,0.05,3573.0,178.65,0.2,678.87,4073.22
INV-2023-2677,2023-03-22,C014,P025,EU Export,Spain,S08,10,273.73,0.0,2737.3,0.0,0.21,574.83,3312.13
INV-2023-2678,2023-09-02,C051,P006,UK Domestic,South UK,S03,15,126.33,0.0,1894.95,0.0,0.2,378.99,2273.94
INV-2023-2679,2023-03-03,C027,P008,EU Export,France,S08,30,196.34,0.0,5890.2,0.0,0.2,1178.04,7068.24
INV-2023-2680,2023-05-30,C046,P016,UK Domestic,Scotland,S06,1,119.92,0.0,119.92,0.0,0.2,23.98,143.9
INV-2024-2681,2024-12-25,C055,P012,EU Export,France,S08,10,365.03,0.0,3650.3,0.0,0.2,730.06,4380.36
INV-2023-2682,2023-09-28,C054,P032,EU Export,Germany,S07,5,91.4,0.05,457.0,22.85,0.19,82.49,516.64
INV-2023-2683,2023-04-20,C019,P002,EU Export,Germany,S07,3,556.33,0.1,1668.99,166.9,0.19,285.4,1787.49
INV-2023-2684,2023-12-08,C007,P037,EU Export,Spain,S08,30,1069.25,0.05,32077.5,1603.88,0.21,6399.46,36873.08
INV-2024-2685,2024-11-23,C019,P030,EU Export,Germany,S07,20,66.51,0.1,1330.2,133.02,0.19,227.46,1424.64
INV-2024-2686,2024-08-24,C028,P027,EU Export,Spain,S08,5,78.66,0.0,393.3,0.0,0.21,82.59,475.89
INV-2023-2687,2023-04-11,C075,P010,EU Export,Germany,S07,10,1482.8,0.0,14828.0,0.0,0.19,2817.32,17645.32
INV-2024-2688,2024-12-08,C028,P027,EU Export,Spain,S08,30,75.92,0.0,2277.6,0.0,0.21,478.3,2755.9
INV-2023-2689,2023-10-19,C063,P034,EU Export,Spain,S08,20,520.55,0.0,10411.0,0.0,0.21,2186.31,12597.31
INV-2024-2690,2024-10-25,C035,P018,EU Export,Spain,S08,25,105.5,0.0,2637.5,0.0,0.21,553.88,3191.38
INV-2024-2691,2024-08-15,C051,P032,UK Domestic,South UK,S04,3,88.76,0.0,266.28,0.0,0.2,53.26,319.54
INV-2024-2692,2024-09-19,C003,P004,UK Domestic,Midlands,S05,100,553.16,0.0,55316.0,0.0,0.2,11063.2,66379.2
INV-2024-2693,2024-12-17,C016,P012,UK Domestic,South UK,S04,20,335.87,0.05,6717.4,335.87,0.2,1276.31,7657.84
INV-2024-2694,2024-03-19,C045,P030,UK Domestic,Midlands,S05,5,68.79,0.0,343.95,0.0,0.2,68.79,412.74
INV-2023-2695,2023-05-15,C051,P008,UK Domestic,South UK,S04,8,208.68,0.0,1669.44,0.0,0.2,333.89,2003.33
INV-2023-2696,2023-01-26,C007,P023,EU Export,Spain,S08,10,51.82,0.1,518.2,51.82,0.21,97.94,564.32
INV-2024-2697,2024-06-12,C001,P020,UK Domestic,North UK,S02,2,259.51,0.05,519.02,25.95,0.2,98.61,591.68
INV-2024-2698,2024-12-27,C045,P022,UK Domestic,Midlands,S05,5,57.47,0.0,287.35,0.0,0.2,57.47,344.82
INV-2024-2699,2024-10-05,C015,P009,UK Domestic,North UK,S02,10,55.68,0.05,556.8,27.84,0.2,105.79,634.75
INV-2023-2700,2023-10-18,C074,P003,UK Domestic,Scotland,S06,8,1246.7,0.05,9973.6,498.68,0.2,1894.98,11369.9
INV-2023-2701,2023-07-05,C055,P006,EU Export,France,S08,2,128.47,0.0,256.94,0.0,0.2,51.39,308.33
INV-2024-2702,2024-11-20,C046,P028,UK Domestic,Scotland,S06,8,69.17,0.05,553.36,27.67,0.2,105.14,630.83
INV-2023-2703,2023-12-29,C076,P025,EU Export,France,S08,20,272.45,0.0,5449.0,0.0,0.2,1089.8,6538.8
INV-2024-2704,2024-02-18,C041,P035,EU Export,France,S08,5,848.69,0.0,4243.45,0.0,0.2,848.69,5092.14
INV-2023-2705,2023-11-09,C020,P005,EU Export,France,S08,30,131.87,0.05,3956.1,197.8,0.2,751.66,4509.96
INV-2024-2706,2024-10-08,C068,P009,EU Export,Germany,S07,15,57.59,0.0,863.85,0.0,0.19,164.13,1027.98
INV-2024-2707,2024-11-11,C036,P013,UK Domestic,North UK,S01,8,202.35,0.0,1618.8,0.0,0.2,323.76,1942.56
INV-2023-2708,2023-07-23,C034,P028,EU Export,France,S08,25,69.62,0.0,1740.5,0.0,0.2,348.1,2088.6
INV-2023-2709,2023-12-14,C069,P002,EU Export,France,S08,30,539.4,0.0,16182.0,0.0,0.2,3236.4,19418.4
INV-2024-2710,2024-05-31,C049,P018,EU Export,Spain,S08,30,104.13,0.0,3123.9,0.0,0.21,656.02,3779.92
INV-2023-2711,2023-09-30,C046,P028,UK Domestic,Scotland,S06,5,66.13,0.05,330.65,16.53,0.2,62.82,376.94
INV-2023-2712,2023-11-02,C017,P026,UK Domestic,Midlands,S05,2,58.4,0.0,116.8,0.0,0.2,23.36,140.16
INV-2023-2713,2023-03-03,C030,P019,UK Domestic,South UK,S03,15,2309.55,0.0,34643.25,0.0,0.2,6928.65,41571.9
INV-2023-2714,2023-11-20,C019,P015,EU Export,Germany,S07,50,292.41,0.1,14620.5,1462.05,0.19,2500.11,15658.56
INV-2023-2715,2023-05-08,C004,P035,UK Domestic,Scotland,S06,10,811.97,0.0,8119.7,0.0,0.2,1623.94,9743.64
INV-2024-2716,2024-08-13,C026,P016,EU Export,Germany,S07,50,113.15,0.05,5657.5,282.88,0.19,1021.18,6395.8
INV-2023-2717,2023-05-14,C011,P007,UK Domestic,Scotland,S06,25,384.55,0.0,9613.75,0.0,0.2,1922.75,11536.5
INV-2023-2718,2023-01-21,C076,P006,EU Export,France,S08,1,123.4,0.0,123.4,0.0,0.2,24.68,148.08
INV-2023-2719,2023-07-11,C039,P034,UK Domestic,Scotland,S06,30,530.16,0.0,15904.8,0.0,0.2,3180.96,19085.76
INV-2023-2720,2023-11-09,C046,P008,UK Domestic,Scotland,S06,2,202.24,0.1,404.48,40.45,0.2,72.81,436.84
INV-2023-2721,2023-06-06,C017,P015,UK Domestic,Midlands,S05,10,294.17,0.0,2941.7,0.0,0.2,588.34,3530.04
INV-2023-2722,2023-05-09,C034,P022,EU Export,France,S08,5,55.46,0.0,277.3,0.0,0.2,55.46,332.76
INV-2024-2723,2024-02-25,C071,P011,UK Domestic,North UK,S01,3,766.04,0.0,2298.12,0.0,0.2,459.62,2757.74
INV-2024-2724,2024-07-19,C009,P014,UK Domestic,South UK,S03,1,702.96,0.0,702.96,0.0,0.2,140.59,843.55
INV-2023-2725,2023-12-22,C025,P030,UK Domestic,Scotland,S06,15,73.06,0.0,1095.9,0.0,0.2,219.18,1315.08
INV-2023-2726,2023-11-07,C043,P002,UK Domestic,North UK,S02,30,572.48,0.15,17174.4,2576.16,0.2,2919.65,17517.89
INV-2023-2727,2023-06-03,C010,P005,UK Domestic,Midlands,S05,20,130.05,0.05,2601.0,130.05,0.2,494.19,2965.14
INV-2024-2728,2024-09-30,C063,P015,EU Export,Spain,S08,15,286.21,0.05,4293.15,214.66,0.21,856.48,4934.97
INV-2024-2729,2024-01-13,C042,P021,EU Export,Spain,S08,15,86.17,0.05,1292.55,64.63,0.21,257.86,1485.78
INV-2024-2730,2024-04-14,C060,P021,UK Domestic,Scotland,S06,10,86.47,0.05,864.7,43.24,0.2,164.29,985.75
INV-2023-2731,2023-12-03,C020,P001,EU Export,France,S08,15,2575.57,0.05,38633.55,1931.68,0.2,7340.37,44042.24
INV-2024-2732,2024-12-15,C031,P013,UK Domestic,Midlands,S05,5,206.74,0.0,1033.7,0.0,0.2,206.74,1240.44
INV-2024-2733,2024-08-07,C021,P019,EU Export,Spain,S08,20,2301.18,0.0,46023.6,0.0,0.21,9664.96,55688.56
INV-2024-2734,2024-10-18,C039,P009,UK Domestic,Scotland,S06,30,54.36,0.1,1630.8,163.08,0.2,293.54,1761.26
INV-2023-2735,2023-05-21,C004,P003,UK Domestic,Scotland,S06,8,1158.13,0.15,9265.04,1389.76,0.2,1575.06,9450.34
INV-2024-2736,2024-02-26,C033,P032,EU Export,Germany,S07,10,91.46,0.0,914.6,0.0,0.19,173.77,1088.37
INV-2024-2737,2024-11-27,C068,P030,EU Export,Germany,S07,10,72.37,0.05,723.7,36.18,0.19,130.63,818.15
INV-2023-2738,2023-06-01,C048,P039,EU Export,France,S08,8,363.25,0.05,2906.0,145.3,0.2,552.14,3312.84
INV-2023-2739,2023-12-26,C004,P026,UK Domestic,Scotland,S06,3,63.76,0.05,191.28,9.56,0.2,36.34,218.06
INV-2023-2740,2023-03-24,C076,P010,EU Export,France,S08,5,1516.0,0.0,7580.0,0.0,0.2,1516.0,9096.0
INV-2024-2741,2024-11-30,C060,P025,UK Domestic,Scotland,S06,10,276.98,0.0,2769.8,0.0,0.2,553.96,3323.76
INV-2023-2742,2023-04-12,C047,P008,EU Export,Germany,S07,75,199.78,0.05,14983.5,749.18,0.19,2704.52,16938.84
INV-2023-2743,2023-11-10,C012,P027,EU Export,Germany,S07,3,76.53,0.0,229.59,0.0,0.19,43.62,273.21
INV-2023-2744,2023-06-24,C046,P027,UK Domestic,Scotland,S06,8,79.34,0.0,634.72,0.0,0.2,126.94,761.66
INV-2023-2745,2023-12-11,C063,P007,EU Export,Spain,S08,5,371.38,0.1,1856.9,185.69,0.21,350.95,2022.16
INV-2024-2746,2024-12-05,C079,P028,UK Domestic,South UK,S03,5,68.64,0.0,343.2,0.0,0.2,68.64,411.84
