ExpenseID,Date,DepartmentID,ExpenseCategory,Vendor,CostCenter,ExpenseAmount,BudgetCategory,IsPlanned
EXP-2023-0756,2023-12-06,D02,Office Supplies,Viking Direct,CC-MKTG,1744.19,Variable,False
EXP-2023-0757,2023-12-12,D03,Office Supplies,Amazon Business,CC-OPS,1531.62,Variable,True
EXP-2023-0758,2023-12-19,D03,Office Supplies,Staples Business,CC-OPS,2256.49,Variable,True
EXP-2023-0759,2023-12-26,D04,Office Supplies,Amazon Business,CC-FIN,1019.3,Variable,True
EXP-2023-0760,2023-12-08,D04,Office Supplies,Office Depot Europe,CC-FIN,1003.01,Variable,True
EXP-2023-0761,2023-12-11,D05,Office Supplies,Amazon Business,CC-HR,398.44,Variable,True
EXP-2023-0762,2023-12-06,D05,Office Supplies,Amazon Business,CC-HR,805.46,Variable,True
EXP-2023-0763,2023-12-05,D06,Office Supplies,Viking Direct,CC-IT,418.95,Variable,True
EXP-2023-0764,2023-12-12,D06,Office Supplies,Staples Business,CC-IT,826.18,Variable,False
EXP-2023-0765,2023-12-05,D01,Training & Development,CIPD Training,CC-SALES,1761.64,Discretionary,True
EXP-2023-0766,2023-12-21,D02,Training & Development,LinkedIn Learning,CC-MKTG,2301.35,Discretionary,True
EXP-2023-0767,2023-12-18,D03,Training & Development,FranklinCovey Europe,CC-OPS,3620.38,Discretionary,True
EXP-2023-0768,2023-12-19,D04,Training & Development,CIPD Training,CC-FIN,1590.79,Discretionary,True
EXP-2023-0769,2023-12-05,D05,Training & Development,LinkedIn Learning,CC-HR,2335.76,Discretionary,True
EXP-2023-0770,2023-12-19,D06,Training & Development,LinkedIn Learning,CC-IT,1530.59,Discretionary,False
EXP-2023-0771,2023-12-20,D01,Other, miscellaneous,CC-SALES,1214.65,Variable,True
EXP-2023-0772,2023-12-11,D02,Other,DHL Supply Chain,CC-MKTG,1438.28,Variable,True
EXP-2023-0773,2023-12-29,D03,Other,FedEx Express,CC-OPS,3579.02,Variable,False
EXP-2023-0774,2023-12-11,D04,Other,FedEx Express,CC-FIN,2440.0,Variable,True
EXP-2023-0775,2023-12-12,D05,Other,Waste Management UK,CC-HR,788.04,Variable,True
EXP-2023-0776,2023-12-14,D06,Other,Iron Mountain Storage,CC-IT,7909.51,Variable,False
EXP-2024-0777,2024-01-16,D01,Salaries & Benefits,PensionPlus Ltd,CC-SALES,108861.16,Fixed,True
EXP-2024-0778,2024-01-04,D02,Salaries & Benefits,HMRC PAYE,CC-MKTG,24447.33,Fixed,True
EXP-2024-0779,2024-01-19,D03,Salaries & Benefits,HMRC PAYE,CC-OPS,122975.3,Fixed,True
EXP-2024-0780,2024-01-03,D04,Salaries & Benefits,PensionPlus Ltd,CC-FIN,14182.68,Fixed,True
EXP-2024-0781,2024-01-11,D05,Salaries & Benefits,Apex Payroll Services,CC-HR,11598.49,Fixed,True
EXP-2024-0782,2024-01-03,D06,Salaries & Benefits,HealthShield Insurance,CC-IT,45332.28,Fixed,True
EXP-2024-0783,2024-01-24,D01,Rent & Utilities,British Gas Business,CC-SALES,5306.9,Fixed,True
EXP-2024-0784,2024-01-29,D01,Rent & Utilities,Regus Office Solutions,CC-SALES,4202.43,Fixed,True
EXP-2024-0785,2024-01-29,D02,Rent & Utilities,Regus Office Solutions,CC-MKTG,2643.72,Fixed,True
EXP-2024-0786,2024-01-31,D02,Rent & Utilities,Severn Trent Water,CC-MKTG,3534.45,Fixed,True
EXP-2024-0787,2024-01-29,D03,Rent & Utilities,Vodafone Business,CC-OPS,5929.18,Fixed,True
EXP-2024-0788,2024-01-04,D03,Rent & Utilities,Severn Trent Water,CC-OPS,5878.03,Fixed,True
EXP-2024-0789,2024-01-23,D04,Rent & Utilities,BT Business,CC-FIN,1547.99,Fixed,True
EXP-2024-0790,2024-01-24,D04,Rent & Utilities,E.ON Energy,CC-FIN,2384.7,Fixed,True
EXP-2024-0791,2024-01-10,D05,Rent & Utilities,E.ON Energy,CC-HR,822.36,Fixed,True
EXP-2024-0792,2024-01-02,D05,Rent & Utilities,BT Business,CC-HR,799.91,Fixed,True
EXP-2024-0793,2024-01-16,D06,Rent & Utilities,Severn Trent Water,CC-IT,2141.27,Fixed,True
EXP-2024-0794,2024-01-01,D06,Rent & Utilities,British Gas Business,CC-IT,1303.3,Fixed,True
EXP-2024-0795,2024-01-04,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,13555.39,Discretionary,True
EXP-2024-0796,2024-01-03,D02,Marketing & Advertising,LinkedIn Business,CC-MKTG,9186.75,Discretionary,True
EXP-2024-0797,2024-01-16,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,15300.18,Discretionary,True
EXP-2024-0798,2024-01-18,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,15790.82,Discretionary,True
EXP-2024-0799,2024-01-15,D03,Marketing & Advertising,Google Ads,CC-OPS,1076.18,Discretionary,True
EXP-2024-0800,2024-01-09,D05,Marketing & Advertising,HubSpot Europe,CC-HR,1749.68,Discretionary,True
EXP-2024-0801,2024-01-25,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,15677.55,Discretionary,False
EXP-2024-0802,2024-01-17,D02,Travel & Entertainment,Hertz Corporate,CC-MKTG,1965.18,Discretionary,False
EXP-2024-0803,2024-01-30,D02,Travel & Entertainment,Booking.com for Business,CC-MKTG,2586.31,Discretionary,True
EXP-2024-0804,2024-01-03,D03,Travel & Entertainment,Uber for Business,CC-OPS,4919.44,Discretionary,True
EXP-2024-0805,2024-01-17,D04,Travel & Entertainment,Marriott Business,CC-FIN,788.65,Discretionary,True
EXP-2024-0806,2024-01-31,D05,Travel & Entertainment,Marriott Business,CC-HR,870.71,Discretionary,True
EXP-2024-0807,2024-01-26,D05,Travel & Entertainment,Booking.com for Business,CC-HR,463.75,Discretionary,False
EXP-2024-0808,2024-01-05,D01,Equipment & Maintenance,Caterpillar Equipment,CC-SALES,1408.01,Variable,True
EXP-2024-0809,2024-01-03,D02,Equipment & Maintenance,Ricoh Service,CC-MKTG,816.39,Variable,False
EXP-2024-0810,2024-01-09,D03,Equipment & Maintenance,Caterpillar Equipment,CC-OPS,11062.32,Variable,True
EXP-2024-0811,2024-01-19,D04,Equipment & Maintenance,Ricoh Service,CC-FIN,978.61,Variable,False
EXP-2024-0812,2024-01-19,D05,Equipment & Maintenance,Ricoh Service,CC-HR,1240.67,Variable,True
EXP-2024-0813,2024-01-04,D06,Equipment & Maintenance,Ricoh Service,CC-IT,4317.87,Variable,False
EXP-2024-0814,2024-01-29,D01,Office Supplies,Staples Business,CC-SALES,932.97,Variable,False
EXP-2024-0815,2024-01-16,D01,Office Supplies,Viking Direct,CC-SALES,988.95,Variable,True
EXP-2024-0816,2024-01-05,D02,Office Supplies,Office Depot Europe,CC-MKTG,637.85,Variable,True
EXP-2024-0817,2024-01-11,D02,Office Supplies,Office Depot Europe,CC-MKTG,638.91,Variable,False
EXP-2024-0818,2024-01-09,D03,Office Supplies,Amazon Business,CC-OPS,971.14,Variable,True
EXP-2024-0819,2024-01-10,D03,Office Supplies,Viking Direct,CC-OPS,935.83,Variable,True
EXP-2024-0820,2024-01-23,D04,Office Supplies,Viking Direct,CC-FIN,625.94,Variable,True
EXP-2024-0821,2024-01-10,D04,Office Supplies,Staples Business,CC-FIN,1046.42,Variable,True
EXP-2024-0822,2024-01-24,D05,Office Supplies,Office Depot Europe,CC-HR,617.23,Variable,True
EXP-2024-0823,2024-01-15,D05,Office Supplies,Office Depot Europe,CC-HR,548.77,Variable,True
EXP-2024-0824,2024-01-16,D06,Office Supplies,Amazon Business,CC-IT,673.69,Variable,True
EXP-2024-0825,2024-01-03,D06,Office Supplies,Viking Direct,CC-IT,636.26,Variable,True
EXP-2024-0826,2024-01-17,D01,Training & Development,CIPD Training,CC-SALES,1868.48,Discretionary,False
EXP-2024-0827,2024-01-02,D02,Training & Development,CIPD Training,CC-MKTG,946.42,Discretionary,True
EXP-2024-0828,2024-01-12,D03,Training & Development,LinkedIn Learning,CC-OPS,1585.72,Discretionary,True
EXP-2024-0829,2024-01-17,D04,Training & Development,LinkedIn Learning,CC-FIN,829.42,Discretionary,False
EXP-2024-0830,2024-01-01,D05,Training & Development,FranklinCovey Europe,CC-HR,2244.36,Discretionary,True
EXP-2024-0831,2024-01-31,D06,Training & Development,LinkedIn Learning,CC-IT,909.2,Discretionary,True
EXP-2024-0832,2024-01-09,D01,Other, miscellaneous,CC-SALES,1581.12,Variable,True
EXP-2024-0833,2024-01-19,D02,Other,FedEx Express,CC-MKTG,838.41,Variable,True
EXP-2024-0834,2024-01-09,D03,Other,DHL Supply Chain,CC-OPS,4556.16,Variable,True
EXP-2024-0835,2024-01-22,D04,Other,Waste Management UK,CC-FIN,1534.89,Variable,False
EXP-2024-0836,2024-01-26,D05,Other,FedEx Express,CC-HR,991.52,Variable,True
EXP-2024-0837,2024-01-23,D06,Other,FedEx Express,CC-IT,1183.13,Variable,True
EXP-2024-0838,2024-02-13,D01,Salaries & Benefits,HealthShield Insurance,CC-SALES,78175.53,Fixed,True
EXP-2024-0839,2024-02-07,D02,Salaries & Benefits,HealthShield Insurance,CC-MKTG,26839.76,Fixed,True
EXP-2024-0840,2024-02-27,D03,Salaries & Benefits,HMRC PAYE,CC-OPS,84087.44,Fixed,True
EXP-2024-0841,2024-02-01,D04,Salaries & Benefits,BenefitHub,CC-FIN,17826.75,Fixed,True
EXP-2024-0842,2024-02-27,D05,Salaries & Benefits,BenefitHub,CC-HR,19418.67,Fixed,True
EXP-2024-0843,2024-02-20,D06,Salaries & Benefits,HealthShield Insurance,CC-IT,34937.22,Fixed,True
EXP-2024-0844,2024-02-16,D01,Rent & Utilities,BT Business,CC-SALES,4647.5,Fixed,True
EXP-2024-0845,2024-02-09,D01,Rent & Utilities,Regus Office Solutions,CC-SALES,3519.56,Fixed,True
EXP-2024-0846,2024-02-09,D02,Rent & Utilities,Vodafone Business,CC-MKTG,2612.58,Fixed,True
EXP-2024-0847,2024-02-29,D02,Rent & Utilities,BT Business,CC-MKTG,3416.87,Fixed,True
EXP-2024-0848,2024-02-05,D03,Rent & Utilities,Vodafone Business,CC-OPS,6796.17,Fixed,True
EXP-2024-0849,2024-02-29,D03,Rent & Utilities,E.ON Energy,CC-OPS,9820.27,Fixed,True
EXP-2024-0850,2024-02-26,D04,Rent & Utilities,Regus Office Solutions,CC-FIN,2519.8,Fixed,True
EXP-2024-0851,2024-02-22,D04,Rent & Utilities,E.ON Energy,CC-FIN,1869.64,Fixed,True
EXP-2024-0852,2024-02-21,D05,Rent & Utilities,British Gas Business,CC-HR,1191.74,Fixed,True
EXP-2024-0853,2024-02-09,D05,Rent & Utilities,Severn Trent Water,CC-HR,1415.45,Fixed,True
EXP-2024-0854,2024-02-02,D06,Rent & Utilities,Severn Trent Water,CC-IT,1870.45,Fixed,True
EXP-2024-0855,2024-02-19,D06,Rent & Utilities,E.ON Energy,CC-IT,2362.07,Fixed,True
EXP-2024-0856,2024-02-21,D01,Marketing & Advertising,Eventbrite Corporate,CC-SALES,7024.17,Discretionary,True
EXP-2024-0857,2024-02-06,D02,Marketing & Advertising,Eventbrite Corporate,CC-MKTG,8513.26,Discretionary,True
EXP-2024-0858,2024-02-16,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,10810.48,Discretionary,True
EXP-2024-0859,2024-02-06,D02,Marketing & Advertising,Google Ads,CC-MKTG,11450.26,Discretionary,True
EXP-2024-0860,2024-02-08,D02,Marketing & Advertising,Eventbrite Corporate,CC-MKTG,12668.86,Discretionary,True
EXP-2024-0861,2024-02-14,D02,Marketing & Advertising,Meta for Business,CC-MKTG,7475.16,Discretionary,False
EXP-2024-0862,2024-02-28,D03,Marketing & Advertising,Meta for Business,CC-OPS,970.14,Discretionary,True
EXP-2024-0863,2024-02-20,D05,Marketing & Advertising,LinkedIn Business,CC-HR,2327.61,Discretionary,True
EXP-2024-0864,2024-02-14,D01,Travel & Entertainment,Uber for Business,CC-SALES,4807.91,Discretionary,True
EXP-2024-0865,2024-02-07,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,8959.24,Discretionary,True
EXP-2024-0866,2024-02-15,D02,Travel & Entertainment,Booking.com for Business,CC-MKTG,5237.63,Discretionary,False
EXP-2024-0867,2024-02-21,D04,Travel & Entertainment,Marriott Business,CC-FIN,935.01,Discretionary,True
EXP-2024-0868,2024-02-07,D06,Travel & Entertainment,Marriott Business,CC-IT,812.05,Discretionary,True
EXP-2024-0869,2024-02-14,D01,Equipment & Maintenance,Caterpillar Equipment,CC-SALES,712.32,Variable,True
EXP-2024-0870,2024-02-12,D02,Equipment & Maintenance,Siemens Maintenance,CC-MKTG,917.99,Variable,True
EXP-2024-0871,2024-02-01,D03,Equipment & Maintenance,Caterpillar Equipment,CC-OPS,15960.3,Variable,True
EXP-2024-0872,2024-02-29,D04,Equipment & Maintenance,Konica Minolta,CC-FIN,610.84,Variable,True
EXP-2024-0873,2024-02-06,D05,Equipment & Maintenance,Hilti Tools,CC-HR,860.29,Variable,True
EXP-2024-0874,2024-02-20,D06,Equipment & Maintenance,Caterpillar Equipment,CC-IT,5099.25,Variable,True
EXP-2024-0875,2024-02-05,D01,Office Supplies,Viking Direct,CC-SALES,719.08,Variable,True
EXP-2024-0876,2024-02-07,D01,Office Supplies,Viking Direct,CC-SALES,1060.78,Variable,True
EXP-2024-0877,2024-02-13,D02,Office Supplies,Amazon Business,CC-MKTG,1375.45,Variable,False
EXP-2024-0878,2024-02-05,D02,Office Supplies,Staples Business,CC-MKTG,792.52,Variable,True
EXP-2024-0879,2024-02-06,D03,Office Supplies,Amazon Business,CC-OPS,1803.15,Variable,True
EXP-2024-0880,2024-02-02,D03,Office Supplies,Staples Business,CC-OPS,1356.66,Variable,True
EXP-2024-0881,2024-02-20,D04,Office Supplies,Office Depot Europe,CC-FIN,988.13,Variable,True
EXP-2024-0882,2024-02-21,D04,Office Supplies,Staples Business,CC-FIN,816.43,Variable,True
EXP-2024-0883,2024-02-15,D05,Office Supplies,Staples Business,CC-HR,323.29,Variable,True
EXP-2024-0884,2024-02-23,D05,Office Supplies,Office Depot Europe,CC-HR,353.81,Variable,True
EXP-2024-0885,2024-02-01,D06,Office Supplies,Amazon Business,CC-IT,386.98,Variable,True
EXP-2024-0886,2024-02-09,D06,Office Supplies,Viking Direct,CC-IT,474.2,Variable,True
EXP-2024-0887,2024-02-26,D01,Other,FedEx Express,CC-SALES,1532.83,Variable,True
EXP-2024-0888,2024-02-27,D02,Other,FedEx Express,CC-MKTG,1010.67,Variable,True
EXP-2024-0889,2024-02-06,D03,Other, miscellaneous,CC-OPS,4885.04,Variable,True
EXP-2024-0890,2024-02-16,D04,Other,FedEx Express,CC-FIN,1577.24,Variable,False
EXP-2024-0891,2024-02-27,D05,Other,Iron Mountain Storage,CC-HR,797.45,Variable,True
EXP-2024-0892,2024-02-29,D06,Other, miscellaneous,CC-IT,1724.11,Variable,True
EXP-2024-0893,2024-03-15,D01,Salaries & Benefits,HealthShield Insurance,CC-SALES,103180.92,Fixed,True
EXP-2024-0894,2024-03-04,D02,Salaries & Benefits,HealthShield Insurance,CC-MKTG,25015.08,Fixed,True
EXP-2024-0895,2024-03-28,D03,Salaries & Benefits,PensionPlus Ltd,CC-OPS,144223.67,Fixed,True
EXP-2024-0896,2024-03-22,D04,Salaries & Benefits,HealthShield Insurance,CC-FIN,19169.71,Fixed,True
EXP-2024-0897,2024-03-04,D05,Salaries & Benefits,HealthShield Insurance,CC-HR,14503.94,Fixed,True
EXP-2024-0898,2024-03-29,D06,Salaries & Benefits,Apex Payroll Services,CC-IT,47396.88,Fixed,True
EXP-2024-0899,2024-03-22,D01,Rent & Utilities,Regus Office Solutions,CC-SALES,11534.39,Fixed,True
EXP-2024-0900,2024-03-12,D02,Rent & Utilities,Vodafone Business,CC-MKTG,4970.77,Fixed,True
EXP-2024-0901,2024-03-29,D03,Rent & Utilities,Severn Trent Water,CC-OPS,24553.28,Fixed,True
EXP-2024-0902,2024-03-27,D04,Rent & Utilities,Vodafone Business,CC-FIN,3034.62,Fixed,True
EXP-2024-0903,2024-03-13,D05,Rent & Utilities,BT Business,CC-HR,1679.16,Fixed,True
EXP-2024-0904,2024-03-27,D06,Rent & Utilities,Severn Trent Water,CC-IT,6164.32,Fixed,True
EXP-2024-0905,2024-03-06,D01,Marketing & Advertising,TradeShow Expo,CC-SALES,6249.28,Discretionary,False
EXP-2024-0906,2024-03-28,D02,Marketing & Advertising,Google Ads,CC-MKTG,30851.62,Discretionary,True
EXP-2024-0907,2024-03-26,D02,Marketing & Advertising,Google Ads,CC-MKTG,18212.55,Discretionary,False
EXP-2024-0908,2024-03-20,D03,Marketing & Advertising,Google Ads,CC-OPS,1452.08,Discretionary,False
EXP-2024-0909,2024-03-21,D06,Marketing & Advertising,HubSpot Europe,CC-IT,1380.7,Discretionary,True
EXP-2024-0910,2024-03-19,D01,Travel & Entertainment,Marriott Business,CC-SALES,19878.51,Discretionary,True
EXP-2024-0911,2024-03-14,D03,Travel & Entertainment,British Airways Business,CC-OPS,2125.74,Discretionary,True
EXP-2024-0912,2024-03-21,D03,Travel & Entertainment,Marriott Business,CC-OPS,2473.39,Discretionary,True
EXP-2024-0913,2024-03-01,D04,Travel & Entertainment,Hertz Corporate,CC-FIN,1774.42,Discretionary,True
EXP-2024-0914,2024-03-06,D05,Travel & Entertainment,Hertz Corporate,CC-HR,701.03,Discretionary,True
EXP-2024-0915,2024-03-08,D05,Travel & Entertainment,Expedia Business Travel,CC-HR,838.3,Discretionary,True
EXP-2024-0916,2024-03-19,D06,Travel & Entertainment,Marriott Business,CC-IT,1260.03,Discretionary,False
EXP-2024-0917,2024-03-21,D06,Travel & Entertainment,Booking.com for Business,CC-IT,467.89,Discretionary,True
EXP-2024-0918,2024-03-18,D01,Software & Tools,Microsoft Licensing,CC-SALES,4613.76,Variable,True
EXP-2024-0919,2024-03-20,D02,Software & Tools,Microsoft Licensing,CC-MKTG,8404.85,Variable,True
EXP-2024-0920,2024-03-07,D03,Software & Tools,Zoom Video Communications,CC-OPS,2812.26,Variable,True
EXP-2024-0921,2024-03-12,D04,Software & Tools,Zoom Video Communications,CC-FIN,5685.9,Variable,False
EXP-2024-0922,2024-03-15,D05,Software & Tools,Atlassian,CC-HR,2144.73,Variable,True
EXP-2024-0923,2024-03-22,D06,Software & Tools,SAP Business One,CC-IT,10481.21,Variable,True
EXP-2024-0924,2024-03-22,D01,Professional Services,BDO Advisory,CC-SALES,1082.28,Variable,True
EXP-2024-0925,2024-03-21,D02,Professional Services,KPMG Advisory,CC-MKTG,1353.95,Variable,True
EXP-2024-0926,2024-03-04,D03,Professional Services,PwC Legal,CC-OPS,4671.69,Variable,True
EXP-2024-0927,2024-03-27,D04,Professional Services,Deloitte Consulting,CC-FIN,11857.52,Variable,True
EXP-2024-0928,2024-03-20,D05,Professional Services,BDO Advisory,CC-HR,4029.78,Variable,True
EXP-2024-0929,2024-03-13,D06,Professional Services,KPMG Advisory,CC-IT,1687.58,Variable,False
EXP-2024-0930,2024-03-14,D01,Office Supplies,Amazon Business,CC-SALES,1980.16,Variable,True
EXP-2024-0931,2024-03-19,D02,Office Supplies,Staples Business,CC-MKTG,3017.93,Variable,True
EXP-2024-0932,2024-03-22,D03,Office Supplies,Staples Business,CC-OPS,4109.79,Variable,True
EXP-2024-0933,2024-03-18,D04,Office Supplies,Amazon Business,CC-FIN,2313.7,Variable,True
EXP-2024-0934,2024-03-25,D05,Office Supplies,Office Depot Europe,CC-HR,1429.93,Variable,True
EXP-2024-0935,2024-03-27,D06,Office Supplies,Amazon Business,CC-IT,1297.64,Variable,True
EXP-2024-0936,2024-04-29,D01,Salaries & Benefits,HMRC PAYE,CC-SALES,104156.61,Fixed,True
EXP-2024-0937,2024-04-30,D02,Salaries & Benefits,HealthShield Insurance,CC-MKTG,30934.72,Fixed,True
EXP-2024-0938,2024-04-11,D03,Salaries & Benefits,PensionPlus Ltd,CC-OPS,90895.31,Fixed,True
EXP-2024-0939,2024-04-05,D04,Salaries & Benefits,HealthShield Insurance,CC-FIN,20769.14,Fixed,True
EXP-2024-0940,2024-04-23,D05,Salaries & Benefits,PensionPlus Ltd,CC-HR,14340.53,Fixed,True
EXP-2024-0941,2024-04-23,D06,Salaries & Benefits,BenefitHub,CC-IT,31047.83,Fixed,True
EXP-2024-0942,2024-04-18,D01,Rent & Utilities,Vodafone Business,CC-SALES,5352.55,Fixed,True
EXP-2024-0943,2024-04-23,D01,Rent & Utilities,Vodafone Business,CC-SALES,3482.43,Fixed,True
EXP-2024-0944,2024-04-30,D02,Rent & Utilities,BT Business,CC-MKTG,3878.85,Fixed,True
EXP-2024-0945,2024-04-23,D02,Rent & Utilities,Vodafone Business,CC-MKTG,2383.21,Fixed,True
EXP-2024-0946,2024-04-17,D03,Rent & Utilities,Vodafone Business,CC-OPS,12421.29,Fixed,True
EXP-2024-0947,2024-04-11,D03,Rent & Utilities,E.ON Energy,CC-OPS,10399.05,Fixed,True
EXP-2024-0948,2024-04-12,D04,Rent & Utilities,Vodafone Business,CC-FIN,1557.73,Fixed,True
EXP-2024-0949,2024-04-19,D04,Rent & Utilities,E.ON Energy,CC-FIN,2214.67,Fixed,True
EXP-2024-0950,2024-04-22,D05,Rent & Utilities,Vodafone Business,CC-HR,1314.11,Fixed,True
EXP-2024-0951,2024-04-18,D05,Rent & Utilities,Vodafone Business,CC-HR,1479.48,Fixed,True
EXP-2024-0952,2024-04-26,D06,Rent & Utilities,BT Business,CC-IT,2929.46,Fixed,True
EXP-2024-0953,2024-04-01,D06,Rent & Utilities,Regus Office Solutions,CC-IT,2290.91,Fixed,True
EXP-2024-0954,2024-04-26,D02,Marketing & Advertising,Eventbrite Corporate,CC-MKTG,17207.57,Discretionary,True
EXP-2024-0955,2024-04-05,D02,Marketing & Advertising,Google Ads,CC-MKTG,36982.02,Discretionary,True
EXP-2024-0956,2024-04-15,D04,Marketing & Advertising,Google Ads,CC-FIN,1603.83,Discretionary,True
EXP-2024-0957,2024-04-10,D01,Travel & Entertainment,Uber for Business,CC-SALES,9423.2,Discretionary,False
EXP-2024-0958,2024-04-26,D01,Travel & Entertainment,Marriott Business,CC-SALES,8687.35,Discretionary,False
EXP-2024-0959,2024-04-24,D02,Travel & Entertainment,British Airways Business,CC-MKTG,2874.02,Discretionary,True
EXP-2024-0960,2024-04-15,D02,Travel & Entertainment,British Airways Business,CC-MKTG,1596.42,Discretionary,False
EXP-2024-0961,2024-04-19,D04,Travel & Entertainment,Marriott Business,CC-FIN,814.91,Discretionary,True
EXP-2024-0962,2024-04-24,D04,Travel & Entertainment,Uber for Business,CC-FIN,831.05,Discretionary,True
EXP-2024-0963,2024-04-24,D06,Travel & Entertainment,Booking.com for Business,CC-IT,1035.63,Discretionary,True
EXP-2024-0964,2024-04-18,D01,Software & Tools,Microsoft Licensing,CC-SALES,2254.4,Variable,True
EXP-2024-0965,2024-04-09,D01,Software & Tools,SAP Business One,CC-SALES,1760.13,Variable,True
EXP-2024-0966,2024-04-05,D02,Software & Tools,Microsoft Licensing,CC-MKTG,2881.5,Variable,True
EXP-2024-0967,2024-04-02,D02,Software & Tools,Microsoft Licensing,CC-MKTG,2409.88,Variable,True
EXP-2024-0968,2024-04-22,D03,Software & Tools,Atlassian,CC-OPS,2243.18,Variable,True
EXP-2024-0969,2024-04-12,D03,Software & Tools,SAP Business One,CC-OPS,1654.07,Variable,True
EXP-2024-0970,2024-04-08,D04,Software & Tools,Microsoft Licensing,CC-FIN,3068.06,Variable,True
EXP-2024-0971,2024-04-18,D04,Software & Tools,Salesforce Europe,CC-FIN,2541.21,Variable,True
EXP-2024-0972,2024-04-29,D05,Software & Tools,Slack Technologies,CC-HR,1537.89,Variable,True
EXP-2024-0973,2024-04-10,D05,Software & Tools,Salesforce Europe,CC-HR,1884.45,Variable,True
EXP-2024-0974,2024-04-16,D06,Software & Tools,Salesforce Europe,CC-IT,6801.23,Variable,True
EXP-2024-0975,2024-04-01,D06,Software & Tools,Slack Technologies,CC-IT,6294.75,Variable,False
EXP-2024-0976,2024-04-08,D01,Equipment & Maintenance,Hilti Tools,CC-SALES,538.05,Variable,False
EXP-2024-0977,2024-04-04,D01,Equipment & Maintenance,Caterpillar Equipment,CC-SALES,644.65,Variable,True
EXP-2024-0978,2024-04-25,D02,Equipment & Maintenance,Siemens Maintenance,CC-MKTG,1264.77,Variable,False
EXP-2024-0979,2024-04-10,D02,Equipment & Maintenance,Hilti Tools,CC-MKTG,568.94,Variable,True
EXP-2024-0980,2024-04-25,D03,Equipment & Maintenance,Konica Minolta,CC-OPS,5089.57,Variable,True
EXP-2024-0981,2024-04-25,D03,Equipment & Maintenance,Ricoh Service,CC-OPS,6929.31,Variable,True
EXP-2024-0982,2024-04-18,D04,Equipment & Maintenance,Kärcher Professional,CC-FIN,726.73,Variable,True
EXP-2024-0983,2024-04-03,D04,Equipment & Maintenance,Konica Minolta,CC-FIN,732.89,Variable,True
EXP-2024-0984,2024-04-02,D05,Equipment & Maintenance,Konica Minolta,CC-HR,646.22,Variable,True
EXP-2024-0985,2024-04-03,D05,Equipment & Maintenance,Caterpillar Equipment,CC-HR,370.46,Variable,True
EXP-2024-0986,2024-04-15,D06,Equipment & Maintenance,Ricoh Service,CC-IT,2828.91,Variable,False
EXP-2024-0987,2024-04-04,D06,Equipment & Maintenance,Konica Minolta,CC-IT,2078.01,Variable,True
EXP-2024-0988,2024-04-25,D01,Office Supplies,Staples Business,CC-SALES,939.21,Variable,True
EXP-2024-0989,2024-04-30,D01,Office Supplies,Staples Business,CC-SALES,979.35,Variable,True
EXP-2024-0990,2024-04-03,D02,Office Supplies,Staples Business,CC-MKTG,935.85,Variable,True
EXP-2024-0991,2024-04-22,D02,Office Supplies,Viking Direct,CC-MKTG,1363.75,Variable,True
EXP-2024-0992,2024-04-05,D03,Office Supplies,Staples Business,CC-OPS,1652.38,Variable,True
EXP-2024-0993,2024-04-10,D03,Office Supplies,Office Depot Europe,CC-OPS,2088.14,Variable,True
EXP-2024-0994,2024-04-26,D04,Office Supplies,Amazon Business,CC-FIN,707.44,Variable,False
EXP-2024-0995,2024-04-18,D04,Office Supplies,Viking Direct,CC-FIN,1152.49,Variable,True
EXP-2024-0996,2024-04-18,D05,Office Supplies,Amazon Business,CC-HR,392.96,Variable,True
EXP-2024-0997,2024-04-29,D05,Office Supplies,Staples Business,CC-HR,474.61,Variable,True
EXP-2024-0998,2024-04-17,D06,Office Supplies,Viking Direct,CC-IT,432.78,Variable,False
EXP-2024-0999,2024-04-09,D06,Office Supplies,Amazon Business,CC-IT,409.93,Variable,True
EXP-2024-1000,2024-05-28,D01,Salaries & Benefits,PensionPlus Ltd,CC-SALES,105152.37,Fixed,True
EXP-2024-1001,2024-05-30,D02,Salaries & Benefits,Apex Payroll Services,CC-MKTG,39500.9,Fixed,True
EXP-2024-1002,2024-05-03,D03,Salaries & Benefits,BenefitHub,CC-OPS,107560.35,Fixed,True
EXP-2024-1003,2024-05-09,D04,Salaries & Benefits,HealthShield Insurance,CC-FIN,24547.77,Fixed,True
EXP-2024-1004,2024-05-16,D05,Salaries & Benefits,Apex Payroll Services,CC-HR,11684.82,Fixed,True
EXP-2024-1005,2024-05-22,D06,Salaries & Benefits,HealthShield Insurance,CC-IT,32771.3,Fixed,True
EXP-2024-1006,2024-05-03,D01,Rent & Utilities,Regus Office Solutions,CC-SALES,7452.99,Fixed,True
EXP-2024-1007,2024-05-15,D02,Rent & Utilities,British Gas Business,CC-MKTG,5766.04,Fixed,True
EXP-2024-1008,2024-05-10,D03,Rent & Utilities,BT Business,CC-OPS,19675.33,Fixed,True
